gene_id	WT_0H_DBI_7	WT_0H_DBI_8	WT_0H_DBI_9	WT_24H_DBI_10	WT_24H_DBI_11	WT_24H_DBI_12	WT_48H_DBI_13	WT_48H_DBI_14	WT_48H_DBI_15	WT_0H_DNA2_22	WT_0H_DNA2_23	WT_0H_DNA2_24	WT_120H_DNA2_25	WT_120H_DNA2_26	WT_120H_DNA2_27	WT_0H_DNA1_28	WT_0H_DNA1_29	WT_0H_DNA1_30	WT_6H_DNA1_31	WT_6H_DNA1_32	WT_6H_DNA1_33	WT_24H_DNA1_34	WT_24H_DNA1_35	WT_24H_DNA1_36
ENSMUSG00000068246	-1.21088451394624	-1.85478757015966	-1.70914581792125	3.770583065196	2.33250613279394	1.52532594528253	1.96829580596436	1.66206405686041	2.44991272750461	-0.347670153754631	-0.814986884969065	-1.0466986304311	3.95160861895394	4.70976225219489	3.74562574495668	0.176933752148507	-1.48015847843082	-0.49390104076071	0.0206845556578921	-0.166833625364552	1.96184332494001	2.99067960782214	3.22296330455857	2.44680801882663
ENSMUSG00000053338	-2.89739239114692	-2.89739239114692	-2.18424376634506	0.0666549137696685	0.423312797213405	0.794983628486232	3.31603036066292	1.89362831481162	1.74268991904467	-2.89739239114692	-2.89739239114692	-2.89739239114692	1.2436110316152	1.70967945109924	1.36760518747304	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	0.936689529854725	1.97850034542264	0.307921681703254
ENSMUSG00000005410	3.03113647173351	1.99103314012102	3.03574446435385	4.27798650016392	4.03125797144465	5.45333241034603	6.10806117663134	5.01953867603521	5.78040343644713	2.78894676457503	3.25973278589457	3.07283427417019	2.41850273188184	2.67977255187452	2.65717549929055	3.0093285223485	2.521075536222	3.25668482320763	2.07562331598722	2.66652739171973	3.34547594112869	6.44442964174767	5.8419474693411	4.31474288935501
ENSMUSG00000042377	0.140163926912795	0.425908553075587	-0.0110800916715554	4.70406663082498	4.08354011659379	3.1289989709816	3.05489260676098	2.61501388182824	3.06766767262606	0.234912105132763	-0.348292105761027	0.243420205730386	1.04968603404034	1.51230734663414	1.66122440778618	2.88171183041839	2.10601062585956	2.64606397119413	5.01714327744657	6.30540342197948	6.76124147788923	3.48039649677893	4.55567666035686	4.05219957996615
ENSMUSG00000024737	0.140163926912795	0.425908553075587	1.01586259434855	2.93005616574965	3.08853420209783	3.20252136555174	4.67943627227969	3.76909525453355	2.76085591098894	-0.347670153754631	-0.814986884969065	-0.479321285125843	3.49859138090644	3.22266624303534	3.16786291626618	-1.77833824161581	-0.231468782175962	-2.06539430884066	1.03893379975781	0.93929045454479	1.1846217646367	2.54133284402595	3.06607455232718	1.42911365681205
ENSMUSG00000027947	0.69880714602024	0.935426215362152	1.43755787378254	3.57444511353576	2.99608937149781	3.89946182166003	4.97248790596459	3.53198926036361	3.55367465697482	-0.347670153754631	-2.89739239114692	-1.0466986304311	2.57090242355453	3.2064165158161	3.14904133420728	1.43484331500108	0.520828817718518	0.813255487936933	3.56281908433351	3.83178162279507	4.12037767710145	3.55156279747478	3.19027863579264	4.45664530410818
ENSMUSG00000034459	2.15450660601112	2.52442911527964	2.59820967267699	6.83858337167862	5.56987664038078	5.76378881693733	5.09355142124218	4.97284026880414	4.24011464923535	1.15020612428659	1.76158785865466	2.81040306586621	2.53428503453782	3.06937646672121	2.70949810493744	2.49566622337239	2.09090257930704	2.59697278690216	2.79409673449083	4.54671402121908	5.39825343834546	4.22945122722061	5.36206879871595	5.71452646474425
ENSMUSG00000019232	3.50789259454727	4.44815829612462	4.36762589920148	1.09961262335047	0.339797543780522	1.36378494137296	0.992247793332136	1.04453300658064	1.61096071956403	1.70579084230759	1.66612542951457	2.22724864601092	-0.454298661821588	0.10462417190095	-0.480672008833606	3.84238488392825	4.44891411603819	4.05533119174821	1.73770332474024	3.1343623435502	2.74377147552963	0.0647156804967426	-0.474236547794986	-0.900872365151041
ENSMUSG00000041930	5.2907434152388	4.93440839006327	5.06676406763278	3.57444511353576	4.35214822116621	3.83926576026342	1.80769239693692	3.81923150647189	3.56261673296002	6.07988842595018	6.14125088537785	5.96369134565927	2.92216922669443	1.61436602827904	3.54427786635848	5.48739795715984	5.26261245695363	5.38388516926467	5.28036944437289	5.02019350054294	4.8380793103468	3.82339131157541	3.57152106031025	4.16946270513492
ENSMUSG00000025498	1.70531669771152	1.82718398818281	2.5355320893682	6.31583329284249	5.35273563142461	4.61635898064667	4.94378952037626	5.45966888211835	4.55887524571107	1.06290116578891	1.33474666915986	1.6086762369513	0.698966230993112	2.85678522919658	2.18924883353726	0.364890174056205	2.07563464393382	1.22222367215226	2.01978151576205	2.95495400541362	3.23680409798563	3.68415759193346	4.66676338368549	4.74544739048208
ENSMUSG00000031962	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.14866501009941	-0.967657359359484	-1.18725815911961	2.49331726577381	-0.28110838017676	2.35015443133843	-2.89739239114692	-2.89739239114692	-1.0466986304311	7.07415543659861	7.02228172069882	6.42404638930196	-0.852839509895611	-1.67299168941081	-2.89739239114692	-2.89739239114692	-0.964362475630517	-1.22019653668585	1.25801811755055	-1.22758784491147	1.7202063871593
ENSMUSG00000105402	2.17843133285374	2.09076345448675	1.99849253314718	-0.370780246090899	0.423312797213405	0.662293368179614	-0.548219056308343	-1.06314904223571	-0.0934065319178298	2.38321804533867	2.44709227404302	2.88062007733936	-0.454298661821588	-2.06630875872765	-1.4454173443265	1.4625565249119	1.78780761022709	1.75707878743356	1.51344761716862	-0.00161859434440297	1.1370348286373	-0.197222172932648	-1.54216873217108	-0.771688899482498
ENSMUSG00000025804	-0.981505175337328	1.50443791628112	1.29347594734854	3.76089855656772	3.86198124430032	5.00337088792481	6.29891724037281	4.77292131741823	4.29480222080436	-0.929069638805625	-2.89739239114692	-1.44436274284974	3.80561194034541	3.88479277788369	2.65717549929055	-2.89739239114692	-0.779212370172172	-0.998014932512775	-1.76485988170924	-0.819734035187144	0.686401923784246	3.09698029918628	3.56133279892962	3.49462574044099
ENSMUSG00000043298	5.63131652624479	4.97085985413276	5.30773578495287	3.33438146971516	2.7104553489371	3.66814990117618	0.992247793332136	3.12821418937354	2.71346645255148	5.37776227836183	5.35957481826076	5.25810492032627	2.29261121132156	0.578635964155779	2.65717549929055	4.11544008690493	4.12846109226532	4.01852147919984	1.70266538081572	2.61655180672702	3.2025395649642	2.29560573847469	1.83364044228161	2.12047663723046
ENSMUSG00000031722	-2.89739239114692	-1.02955168351447	-2.18424376634506	2.11581337271068	1.75593876208798	2.9696588195546	4.27589769370387	2.97235300369268	2.41083321045367	-1.34055290029943	-2.89739239114692	-2.89739239114692	2.00214245055283	1.66280972139857	1.49230986045289	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	2.70395722706714	1.23343127477337	3.72006479542932
ENSMUSG00000039997	-1.8205711863016	-0.125572365353743	-0.141564165110222	4.30489445769345	3.49786967727486	2.67471538134124	3.01865830215536	3.00984437046494	2.02739119555404	-1.91843308684593	-2.89739239114692	-0.479321285125843	1.94749105390847	2.14437037416537	1.66122440778618	-1.77833824161581	-2.48147592518415	-0.604391162499946	1.99102858533553	1.96979403137295	3.47551862406069	2.29560573847469	3.76593633266467	2.73468384659984
ENSMUSG00000038608	0.322995455214228	0.571121066375178	1.68862838081305	1.77453263732545	2.24339431541065	1.5997837246579	3.19136190221126	2.442955824434	2.46906255613476	-0.347670153754631	-1.12072160812718	-1.44436274284974	4.66109184051617	4.35913822731	4.27458920089892	-0.38942503280132	1.13565279536553	-0.724050344391152	2.04797257969332	1.23260994158709	2.52090185823225	2.37018562614403	2.06757610800128	2.47311723417395
ENSMUSG00000021457	0.0392548178715062	0.347425972068631	0.747479753918326	2.87724937484618	3.19930068919454	3.75216815125451	5.29128479643918	3.72468944594626	3.11706365088564	-0.126297355234463	0.903819170825863	1.00009889795829	5.1767651771644	4.75515452137487	4.67401698576202	-1.33501136430497	0.520828817718518	-1.3364951548049	-0.526247803606781	2.88279572970898	1.36067224228292	3.98637251303511	3.77036574190436	4.04344733411204
ENSMUSG00000029019	-2.89739239114692	-2.28388734066801	-2.89739239114692	0.830046632822302	2.02015693817882	1.63561945748146	1.04123471110976	0.781004047027091	1.17086016681525	-1.91843308684593	-2.89739239114692	-2.89739239114692	-0.783508668941356	1.0116491048784	-0.0745844503051951	-1.15577851229671	-2.15902070721804	-2.06539430884066	0.23202451381732	-0.567832776421679	0.618720219577495	2.37018562614403	3.19687507649508	1.09825632817608
ENSMUSG00000041669	4.15204135495846	3.49845138325062	4.32502306493708	0.498265378771188	0.156694733615362	-0.157591453700382	-0.4101022631696	-0.165154565242477	0.297884819807429	4.44417669134806	4.3139928433038	4.5520236251311	0.0394055919538971	0.36101078845433	1.08029948413555	3.04642746780218	2.40371161671366	2.33783713307498	3.40829249916948	3.37128915650839	2.25719911276964	-0.610069064616706	0.186699980296235	1.6295482733376
ENSMUSG00000032363	0.0392548178715062	1.0389382057837	0.953301032024728	2.68580734817577	3.47847564486606	3.67677535792033	4.28100542581476	3.33928119968329	3.39251157762318	-2.89739239114692	-2.89739239114692	-1.44436274284974	4.14615941405944	4.37376394319932	3.52980044109696	-1.77833824161581	-0.0198891105466799	-2.42223013394478	0.579725016385715	-0.567832776421679	0.984062664511459	2.74190220989215	2.89813746371566	3.08956069348089
ENSMUSG00000041797	5.01658282361061	4.72143055039688	5.27932690925185	2.41649438182662	1.16741911152103	2.16329295953497	3.62806445421663	3.10530445515256	2.83653511365258	3.16936263267404	3.29206835739393	3.29479568566793	3.05734857439429	2.6073615699357	2.36264082055311	2.97125033992926	3.62964408799839	2.87950875307799	3.40829249916948	3.64497839241515	3.66358909359843	0.799485666305215	-0.750603900429372	0.668212851590073
ENSMUSG00000078853	2.81922321011139	3.05556442874456	2.734664497729	5.12984131131047	4.52752141850046	4.26242386438095	4.27077181385711	4.83342073726281	3.84507456712443	1.86910540339184	1.71464608789237	1.43288366518628	2.00214245055283	2.33580514476882	1.90507284194769	2.16553166826375	1.89607038301097	0.975693298297987	4.16179004134805	4.14988987014267	5.56035850446584	2.463982654685	2.53141762464861	3.07245430881976
ENSMUSG00000029752	2.47738582865533	2.27165622776628	1.93515629759245	4.77794846480207	5.2901512918242	5.11547852889104	4.11359790799195	4.55352341622523	4.35265695728562	0.870639445470927	0.52287216982376	1.30253423002834	2.41850273188184	2.87745940540045	2.18924883353726	1.4625565249119	1.74983611460234	0.580535936171833	1.93174428979572	2.32133725821265	2.44477240319632	4.11483395375672	5.33391655808711	4.18147938318319
ENSMUSG00000046854	4.39090754550952	4.43872539648708	4.82176376336101	2.08509691430955	3.07568497155096	3.48383617763231	-0.060865688243145	1.22539608700166	1.74268991904467	4.67514413270801	4.47052671053656	4.35234379582536	1.49295187323495	0.676260319878053	0.911885665637591	3.83179856544811	3.74512423892549	3.99028444706821	3.98351835297661	3.4447307595997	4.13256165567738	1.43058388754946	0.558566499211528	1.45574455798195
ENSMUSG00000105504	-1.8205711863016	-0.017752987298159	-0.141564165110222	4.07411347625573	2.62484026968005	3.19052489304953	2.34513003076344	2.81181188282192	0.858703771288106	-2.89739239114692	-2.89739239114692	-1.44436274284974	1.41453074165403	1.45843634668804	1.60708760810517	-0.293590960128075	-0.672239304415343	-0.0411650270152967	3.03848802594499	2.91416364350513	3.47551862406069	2.13377707451777	3.31072705026505	2.83951966239189
ENSMUSG00000050370	3.59934712484877	2.82881855219879	3.09490140272861	5.64614039886311	5.25638798375465	5.14995986363918	4.74743753924001	5.25632318321406	4.79344886153958	0.870639445470927	0.985181520813832	0.821217716357282	1.14990447270033	1.28358803357019	0.721181214165155	-1.53971260119442	0.275655395237409	1.121678535782	4.01241985949093	4.86564774153615	5.21560067922916	2.28279213041637	4.02140308437516	4.08668707067911
ENSMUSG00000015468	1.28811260974217	1.13551791994263	0.591899989995732	2.08509691430955	3.35629512970773	2.6220952535161	2.94333967223948	3.19483825012029	3.39251157762318	0.52355220526553	1.33474666915986	0.616975243665832	4.19389510389677	4.51240228662382	3.62821803246529	1.15808700198996	1.71083813780141	0.896759362883193	0.726487338076647	1.26541215261692	0.984062664511459	3.43479039281458	2.63219947990088	2.67926346779589
ENSMUSG00000041556	3.3588268205746	2.79963886659505	2.85932088154091	1.81253057113891	1.47200188061275	1.08148343397439	2.20167097247649	2.20509628053474	2.00132004114354	3.52013522617786	3.42922820520929	3.99950940304949	0.234627656413169	0.676260319878053	0.501372240808829	3.86851573275154	3.79258673185623	3.44877305557479	3.15970679268222	3.16075649249101	2.44477240319632	0.835029185506018	1.53359226719612	1.80550286071671
ENSMUSG00000026068	-2.89739239114692	-1.85478757015966	-2.89739239114692	1.21759413582374	1.26119614992558	1.98029827638893	3.71366167935422	0.99553815031112	0.672998177507515	-2.89739239114692	-2.89739239114692	-2.89739239114692	1.70548298452189	0.934825112108471	1.23109249048555	-2.89739239114692	-1.89563499296635	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.26557626439542	2.61474608278556	1.96310463469536	2.44680801882663
ENSMUSG00000078249	-2.89739239114692	-2.89739239114692	-2.89739239114692	-0.370780246090899	0.902246198260669	0.0689897039965716	-1.28968994264779	-0.165154565242477	0.0148057196111538	-0.929069638805625	-2.04237389011337	-2.89739239114692	-0.783508668941356	1.1540164530353	-0.480672008833606	-0.119136248888558	-1.89563499296635	-1.54108053899567	1.34189026385411	1.584200421938	2.3435882575957	3.10428171372988	3.58666980496483	3.38111382962868
ENSMUSG00000039942	-1.21088451394624	-0.507887720197952	-1.35234611957576	0.401856576811272	-0.17062559430249	0.437125913988691	2.15791873062269	1.04453300658064	0.672998177507515	-2.89739239114692	-2.89739239114692	-1.99519379412258	2.15467480236715	2.72610312957285	1.66122440778618	-0.722303552209001	-1.02036776483296	-0.205625157849363	1.6299284415831	2.12083438741434	2.59321460669749	-0.610069064616706	0.0765527701459676	-1.20016465848144
ENSMUSG00000032000	0.825424995126241	1.82718398818281	0.887903063368573	3.7802029970028	3.93494142722791	4.01280556367394	4.16423317264168	3.58263053575149	3.08017612496558	-0.347670153754631	0.52287216982376	0.821217716357282	3.66025344285123	4.21225772220293	3.31019944010738	3.89926054476735	2.81571147447073	3.29566554961229	5.1596043109168	5.90848348431979	7.15831071051005	3.26275822899647	4.4297277864845	4.26667020832892
ENSMUSG00000028972	-0.783642025983193	-2.28388734066801	-0.828071579691786	2.91266778528009	2.96855078822871	3.94301585760177	3.07855290331558	4.28959901932724	2.76085591098894	-1.34055290029943	-2.89739239114692	-1.44436274284974	4.55541799387757	3.03298128740089	3.45515045652325	-2.89739239114692	-1.15796703849993	-2.89739239114692	-2.89739239114692	-2.89739239114692	0.394245022274858	1.64601697539276	1.46965946210735	2.90862024646698
ENSMUSG00000109917	-0.454440193557458	-1.02955168351447	-1.35234611957576	2.64427009763238	2.80690719703145	3.2144189056227	3.51121931360903	2.22648619555042	3.21105419727843	1.06290116578891	-1.50916763371983	0.243420205730386	3.33790596635288	3.12230354795574	2.42655492794291	-0.99637213519633	-1.15796703849993	-0.724050344391152	0.23202451381732	-0.964362475630517	1.40152162108469	2.99853780326345	2.21783830309968	2.47311723417395
ENSMUSG00000025650	0.140163926912795	2.06646972466025	1.76346593875177	1.56790355943261	2.09847080729868	1.27568264802227	3.98178253848689	2.04576864968441	3.60651416984358	3.12694597026039	2.3273883318337	1.23265933219848	7.76221614571084	8.10334462263216	7.15225499130533	2.30982581801885	2.49835415444403	1.48761074802706	3.51312680350848	3.17808808498863	2.79065704695501	2.0148368387807	2.96149024838481	2.5979144062199
ENSMUSG00000056054	-2.2607639663182	-2.28388734066801	-1.35234611957576	2.11581337271068	3.51700645175393	3.15392507782235	4.81590080217638	2.95963620151979	2.83653511365258	-2.89739239114692	-2.89739239114692	-2.89739239114692	0.560155816681265	0.853678982200789	-1.4454173443265	-2.06441046007269	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	2.40607791600092	2.03849101714487	1.82606166514938
ENSMUSG00000025175	3.77438035330299	3.99322133670185	3.75714314751535	2.20422355731067	0.959323509768706	0.730163465703553	0.0389908254858427	1.75331060103091	1.61096071956403	3.88077444236438	3.93839873656986	3.94593154995118	-2.89739239114692	0.10462417190095	0.241946907707205	3.7441894960793	3.29589676507484	3.26456568280901	2.79409673449083	2.99462271256698	2.97787182587084	-0.197222172932648	-0.242395473294415	1.22751444291081
ENSMUSG00000043336	2.78846187583229	3.04316866938993	3.16559152818016	3.12384603182458	2.86780264159067	3.19052489304953	3.47601989274127	3.47056954733118	3.82291726668866	1.81669482896869	2.01507306449215	2.11521337778691	4.97296294796076	5.59497650940428	4.98649753402235	3.43708785915009	4.16858994529196	3.6121011090517	3.59183310076209	3.91683210488846	3.6967903470161	2.83261538425058	3.94509430587144	2.98374078208034
ENSMUSG00000031343	5.09723684351661	4.16894353053063	5.12468756354221	2.94723746260707	3.44888682193542	2.5859177403577	2.17996070306884	2.6628695510867	1.83414929227542	3.06088686530039	3.86506272818645	3.6567908848925	-1.21076496669986	0.676260319878053	-1.99596617688837	3.28241241078535	3.17215709261559	3.40666061765819	3.44055031965622	3.35614130348211	3.78434016976909	-0.270876647754524	0.638274998489885	1.48189277230104
ENSMUSG00000024691	1.28811260974217	1.08803609052172	1.60969532507754	3.34738233361675	2.86780264159067	4.40421329501857	5.80005980718889	4.23787446583493	5.34013081431625	1.23252792974748	1.27128341421124	1.36918060296359	2.53428503453782	2.50478809358456	1.94926000903598	1.05263032140113	-0.0870260958657636	-0.391274254457786	-2.2227362176227	1.01839772872004	1.65904247103795	4.8581599722179	4.09387760367761	3.15602727995814
ENSMUSG00000006731	0.825424995126241	2.09076345448675	0.32168553138003	2.60150138725296	2.31073886792502	2.67471538134124	4.53298999649992	3.80508376475767	3.63222548302734	-0.929069638805625	0.52287216982376	1.00009889795829	5.33416228669523	5.51806303380327	5.00754745713056	0.242344744705745	0.475014515610421	0.52912246535514	0.416324320716765	1.38963560439487	1.51755705964353	2.13377707451777	1.99373349417585	2.97456185720558
ENSMUSG00000066553	-1.4837578018414	-1.85478757015966	-1.35234611957576	-1.65822662373002	-2.89739239114692	-2.24848692486552	-2.30101511324698	-2.2998195692724	-2.27074747700302	-2.89739239114692	-0.814986884969065	-1.0466986304311	0.698966230993112	-2.89739239114692	-1.4454173443265	-0.0392307373053994	-1.48015847843082	-0.724050344391152	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.17762542904488	-1.54216873217108	-2.89739239114692
ENSMUSG00000015970	5.24898802421738	5.57436879053032	5.34171480788977	3.23993929757104	2.55249094534922	3.51302958369626	4.31127779322059	4.47527373955141	3.68231298038823	5.57603218572359	5.77724516538639	5.95558099335185	2.05479891358275	2.17809260949583	3.31019944010738	5.60552410731476	5.05057407799337	5.27495982256701	4.45284703277266	4.36946645650488	4.50008442487662	3.01412694014685	1.57469250194503	4.08668707067911
ENSMUSG00000026866	4.02585280469696	2.64417119498912	3.62289924307182	-0.209776319089841	-1.19789327831424	0.662293368179614	-0.871834987448387	-0.28110838017676	-0.80524543579622	3.71885218457262	3.79909264134304	4.10104170507921	2.15467480236715	1.70967945109924	0.615458945735088	3.31318128657105	2.40371161671366	2.84838448620941	1.51344761716862	2.82895096040608	1.98890152167178	-2.89739239114692	-0.855891631207129	1.22751444291081
ENSMUSG00000038642	2.92199887358291	3.01805298489923	3.15172788784092	2.82243602505098	2.17275155270822	4.37800659219895	5.93902567267178	5.95220758092152	4.75885373416164	1.31040484962456	1.13531301058713	2.33120705775627	7.63289304693251	7.32663146326357	7.04943732865108	2.45485546619899	2.5763610631661	1.6163620332067	2.15553124895281	3.52141986496151	3.01783093089878	2.858753206036	3.20344149348895	4.34710979045515
ENSMUSG00000015354	0.884796690348147	0.571121066375178	-0.0110800916715554	3.49488749463546	3.41867842036358	3.88464663328081	1.59448896647358	2.72430364825251	2.19778022384437	-0.929069638805625	-2.89739239114692	-1.0466986304311	1.04968603404034	1.28358803357019	0.911885665637591	-1.53971260119442	0.0442620343269716	-0.998014932512775	1.3867297532859	-0.00161859434440297	2.2119838853436	3.11877461282486	3.235832617739	3.08103285532027
ENSMUSG00000039232	1.49278671924039	0.425908553075587	0.108575045860835	4.58836615417657	4.78994277248653	4.18593613643315	4.4895259455439	3.94713697281805	4.14210629901221	1.96853874945025	1.61591596380079	1.23265933219848	3.88045629878223	4.00240206826484	3.50040232075756	4.93045667134876	3.82946359371999	4.9031996515257	6.96354716038529	7.2334066691575	7.61594948765474	4.49687978440414	4.94272484955099	4.32199854855924
ENSMUSG00000062991	0.941821314650349	1.70660529332008	0.32168553138003	4.48038485708855	4.74601314551357	4.24512934652514	3.86418814446871	3.47950551187552	4.47610768693133	1.38429238880785	1.71464608789237	0.913428989789141	4.1702246839432	4.48571999080632	4.49182192603848	3.45789035769016	2.41588708025413	4.60105290479987	4.70381447014957	4.13665337649047	4.43762445509555	5.54450173985495	5.60212654639775	4.94190706317027
ENSMUSG00000064147	-2.2607639663182	-2.28388734066801	-0.828071579691786	2.14588945672324	2.53382213862336	2.45163564698786	4.0905099955715	1.99681645843337	1.86339114658192	-0.347670153754631	-2.04237389011337	-1.99519379412258	3.00478680292817	3.2064165158161	2.8087730762067	-1.77833824161581	-2.89739239114692	-2.89739239114692	-2.89739239114692	-0.353445533874338	-1.49219341310554	3.22306519811733	3.96068237728248	3.16412435709771
ENSMUSG00000039328	1.86125751467954	2.22851466493692	2.11738808507994	3.51806941847502	3.88425931364493	3.05152759190355	2.65941628924931	3.00984437046494	3.72276388924038	1.06290116578891	0.409540790392901	0.502876564531777	4.00610716374632	4.12849468434369	3.78273026613288	3.87368558334652	1.93042487180472	2.49347569251306	6.32327637403887	5.05578907537812	6.1150770361093	2.95073347305991	3.90537094466447	1.67558932597913
ENSMUSG00000034936	3.42031338363264	3.73261665715575	3.06562612462796	4.59927629417345	5.56987664038078	4.27951351512414	2.91733355655554	4.11709871011461	3.5803363094788	3.69000592455393	3.84340615630059	3.68322650521699	3.22755659353491	2.9179396401717	2.36264082055311	4.43163101879967	4.3508573690373	3.93209625939507	6.4672299610818	6.83493700417398	7.47294745092956	4.18881798017463	5.04314871278134	3.9988714894466
ENSMUSG00000034957	-1.8205711863016	-0.368884559324345	-0.444363039297503	-0.064950017731147	1.90865223423873	1.13253840149225	2.54518512011058	2.72430364825251	2.32934747040483	-1.91843308684593	-2.89739239114692	-0.735295886364054	4.04567119659479	4.04871048364259	3.6946202700579	0.680228445133198	0.275655395237409	-1.54108053899567	1.2478005610714	1.44795364854076	1.72490064191272	1.60542735930748	2.63219947990088	2.39270497339561
ENSMUSG00000012519	-2.89739239114692	-2.89739239114692	-2.18424376634506	3.16848286829132	2.220228953997	1.63561945748146	2.87742370401923	1.53066604510776	1.89205205603318	-1.91843308684593	-2.04237389011337	-2.89739239114692	1.14990447270033	1.45843634668804	2.18924883353726	-1.15577851229671	-2.48147592518415	-2.42223013394478	0.859688751984121	-1.51300678837676	-1.49219341310554	1.98350386419362	2.75349911500395	1.94361753260865
ENSMUSG00000048636	2.02854318575195	3.48017609381772	3.19292542849843	2.94723746260707	2.67681651465812	3.50336393759156	4.10786047646368	3.46157788882671	3.88839368582455	-0.609278297199614	-0.348292105761027	-0.479321285125843	3.46006652499726	3.78983302479063	3.89994202778822	1.80324882948867	2.43993401623845	1.46042191424993	1.90116282824911	1.80107154893889	1.96184332494001	2.9426097840931	2.17838506628751	2.56159551183477
ENSMUSG00000043740	-1.8205711863016	-0.368884559324345	-1.35234611957576	1.56790355943261	1.81897684900159	2.6220952535161	4.51576118821338	2.9468063080292	2.35015443133843	-2.89739239114692	-2.89739239114692	-2.89739239114692	2.37774741357724	1.34425605094014	1.81241862807941	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-1.30606749045534	-2.89739239114692	2.48650910367752	2.20480673784564	1.69807032916095
ENSMUSG00000028037	0.140163926912795	-1.52448743843372	0.32168553138003	6.20234862421392	4.07064612990611	3.40296947132958	3.31603036066292	2.30900889318372	1.67832828397522	-1.91843308684593	-2.89739239114692	-0.479321285125843	0.234627656413169	1.0116491048784	0.377482965653506	-0.852839509895611	-2.89739239114692	-2.89739239114692	-0.526247803606781	0.766738247402479	0.394245022274858	1.93519029451083	3.70245282900592	3.44231890468351
ENSMUSG00000103313	1.0495238546007	1.7377078489756	1.86891133111953	2.94723746260707	4.07064612990611	1.48660460311144	0.718745971920201	-0.545382676894126	0.915648408171925	1.64696876903791	1.80705026734954	2.1908617593163	1.94749105390847	2.03819947040756	1.76376010573326	2.96157165986276	1.52099330140874	1.86469033905592	5.55539558836138	5.24035891068664	5.50285649146572	3.56749896510813	3.83522495672262	3.75264795041607
ENSMUSG00000049409	5.28248845855797	3.79308833184199	5.6186420322095	2.17535132291805	2.19668554773751	2.88286324802548	1.04123471110976	1.94614475100012	2.02739119555404	5.15312952764419	5.14177535668401	4.95598993897637	2.49671399338273	1.08458819526252	3.45515045652325	3.69246614167843	2.04460531399728	2.91999004198996	1.86991905287964	2.86149836332169	2.04154145808524	2.21695927994909	2.15147046378079	1.09825632817608
ENSMUSG00000023067	0.322995455214228	1.08803609052172	0.417491644867411	4.61548834793762	5.93789388242814	4.50936121505754	5.50061725614984	5.11724564417815	5.2433484232171	0.234912105132763	0.985181520813832	0.821217716357282	3.96542747141898	5.0519713678937	3.8425261784467	2.7417013477163	3.02094550222519	2.30764263404376	4.2614644912432	5.04638246496395	5.96474787388269	4.00209294193045	4.57606094041787	4.21304296415961
ENSMUSG00000048163	-0.314300740381186	-0.125572365353743	-0.623498030686202	2.28752727856459	2.45663306475175	3.2724779115608	5.12797441183887	2.98495869086597	2.28681106291208	-1.91843308684593	-2.89739239114692	-1.99519379412258	3.27271414044392	3.6162001911183	2.85596103902704	0.364890174056205	-0.391998652121679	-2.42223013394478	1.55332867959069	0.766738247402479	-0.0808627261067502	2.26986369489999	1.81660895138431	3.22731520975342
ENSMUSG00000072620	1.0495238546007	0.347425972068631	1.39111122399611	4.01015017997706	4.35214822116621	4.08586544916875	5.3013744352051	3.95996393907442	3.52651099320446	1.45457943273554	1.50992968146276	1.36918060296359	3.49859138090644	3.67642979782479	3.18644210843939	-0.203728265708943	-0.572653485813234	0.52912246535514	1.77191045887499	2.44102793433588	3.87415424730646	4.07078904026606	4.69032932819483	4.45664530410818
ENSMUSG00000029005	3.41024588418853	1.70660529332008	2.85932088154091	0.401856576811272	-2.89739239114692	0.264768372405296	-0.060865688243145	0.45833380354171	-0.337721478710812	2.34671972657828	2.93057786969411	2.76161823339292	0.698966230993112	-0.392994030931355	-0.480672008833606	2.4128565685012	2.24897892356792	2.45266646862753	1.34189026385411	1.92942699674494	1.51755705964353	-1.69963267455906	-1.54216873217108	0.307921681703254
ENSMUSG00000026656	1.89052044495534	2.59406498062626	2.734664497729	2.60150138725296	3.00966401498466	4.13676827824102	6.1166575977181	4.85074234796129	4.85297468234192	-0.126297355234463	0.409540790392901	-0.479321285125843	5.11611365659293	5.21922446153067	4.69363225346507	1.73671214028997	2.06020339929449	-0.724050344391152	0.23202451381732	0.570708288369275	1.1370348286373	2.1620407377871	3.03695886628788	2.42001009856463
ENSMUSG00000079293	1.49278671924039	2.31354507869079	2.17335253294065	3.26755948011754	3.97008294653425	4.63418342567276	6.49188434496979	4.17325300502047	4.30015866845955	0.234912105132763	-0.814986884969065	0.502876564531777	4.4707512909025	4.15413815608413	3.68158207490893	0.47783640478663	-0.479500205931664	-1.15735109222897	0.130220970257992	0.403952581603581	0.929241987602397	2.91796059463026	3.61156950459931	1.84633161239293
